clip,participant,recording,start_frame,gaze_valid_frac,hand_valid_frac,mse_real,condition,rel_last,rel_full,mse,d_mse
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_mask,0.18128572404384613,0.12811990082263947,0.39852386713027954,0.01640745997428894
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_zero,0.14553169906139374,0.12146327644586563,0.38907963037490845,0.006963223218917847
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_shuffle_time,0.01196672860532999,0.006889093201607466,0.3832366466522217,0.001120239496231079
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,hand_swap,0.10821018368005753,0.10236615687608719,0.37401455640792847,-0.008101850748062134
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,hand_mask,0.10946515202522278,0.10612183064222336,0.3747784495353699,-0.0073379576206207275
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,hand_shuffle_time,0.006894760765135288,0.004871649201959372,0.3818630874156952,-0.00025331974029541016
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,both_mask,0.13587631285190582,0.1420249193906784,0.37902286648750305,-0.003093540668487549
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_1deg,0.0022119437344372272,0.0014771815622225404,0.38233375549316406,0.00021734833717346191
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_2deg,0.004217822104692459,0.002893068129196763,0.3825337290763855,0.00041732192039489746
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_5deg,0.009157261811196804,0.00802882295101881,0.3829607665538788,0.0008443593978881836
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_10deg,0.020099518820643425,0.024200865998864174,0.3832968771457672,0.0011804699897766113
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_20deg,0.044116612523794174,0.04398084059357643,0.3847213387489319,0.002604931592941284
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,gaze_yaw_45deg,0.08568546921014786,0.07951206713914871,0.386648029088974,0.0045316219329833984
13,P08,P08-20240613-122900,882,1.0,1.0,0.3821164071559906,video_swap,0.8179986476898193,0.7861322164535522,0.9052667617797852,0.5231503546237946
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,real,0.0,0.0,0.5161226987838745,0.0
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,identity,0.0,0.0,0.5161226987838745,0.0
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_swap,0.097017802298069,0.0753258466720581,0.514565646648407,-0.0015570521354675293
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_mask,0.2009250968694687,0.11034753173589706,0.5181958675384521,0.0020731687545776367
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_zero,0.2311023771762848,0.1192048117518425,0.5194714665412903,0.0033487677574157715
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_shuffle_time,0.19083160161972046,0.0945654883980751,0.5199815034866333,0.003858804702758789
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,hand_swap,0.06721281260251999,0.04726877808570862,0.5199059247970581,0.0037832260131835938
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,hand_mask,0.1170743927359581,0.09033313393592834,0.5174441933631897,0.0013214945793151855
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,hand_shuffle_time,0.08768313378095627,0.10065268725156784,0.510261058807373,-0.005861639976501465
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,both_mask,0.1714748591184616,0.10616472363471985,0.5181793570518494,0.0020566582679748535
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_1deg,0.006780972238630056,0.007997744716703892,0.5160351395606995,-8.755922317504883e-05
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_2deg,0.011760693974792957,0.015350415371358395,0.5159431099891663,-0.00017958879470825195
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_5deg,0.024600163102149963,0.031815920025110245,0.5149752497673035,-0.001147449016571045
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_10deg,0.03608553484082222,0.04757370799779892,0.5133175849914551,-0.0028051137924194336
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_20deg,0.06307043135166168,0.06617095321416855,0.5122701525688171,-0.003852546215057373
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,gaze_yaw_45deg,0.16810965538024902,0.09442131966352463,0.5186339616775513,0.002511262893676758
14,P08,P08-20240613-122900,4809,1.0,1.0,0.5161226987838745,video_swap,0.753427267074585,0.7353552579879761,0.8911417722702026,0.3750190734863281
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,real,0.0,0.0,0.6020053625106812,0.0
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,identity,0.0,0.0,0.6020053625106812,0.0
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_swap,0.04680031165480614,0.0668799951672554,0.6020849347114563,7.957220077514648e-05
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_mask,0.14846856892108917,0.1293616145849228,0.6086798906326294,0.006674528121948242
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_zero,0.18226519227027893,0.14553916454315186,0.6092153787612915,0.0072100162506103516
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_shuffle_time,0.00692097470164299,0.022868210449814796,0.6022208333015442,0.0002154707908630371
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,hand_swap,0.11020423471927643,0.11941259354352951,0.6148443222045898,0.012838959693908691
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,hand_mask,0.09749317169189453,0.08909359574317932,0.605340301990509,0.003334939479827881
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,hand_shuffle_time,0.009226130321621895,0.014944451861083508,0.6021208167076111,0.00011545419692993164
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,both_mask,0.10968802869319916,0.10822996497154236,0.6044424176216125,0.0024370551109313965
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_1deg,0.002852982608601451,0.002801033901050687,0.6021797060966492,0.00017434358596801758
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_2deg,0.004964814987033606,0.0051370481960475445,0.6022820472717285,0.0002766847610473633
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_5deg,0.01133646909147501,0.011052011512219906,0.6027426719665527,0.000737309455871582
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_10deg,0.023691656067967415,0.031495340168476105,0.6037183403968811,0.0017129778861999512
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_20deg,0.060430288314819336,0.08138810843229294,0.6054205298423767,0.0034151673316955566
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,gaze_yaw_45deg,0.12707169353961945,0.12011075764894485,0.609407901763916,0.007402539253234863
15,P08,P08-20240613-122900,4363,1.0,1.0,0.6020053625106812,video_swap,0.6123629808425903,0.6571890115737915,0.6913989782333374,0.08939361572265625
16,P08,P08-20240613-122900,1674,1.0,1.0,0.36185529828071594,real,0.0,0.0,0.36185529828071594,0.0
